c:\Users\xander\Documents\github_repositories\NIST-alloy-data-API\code_examples\python\alloys-api-python-examples\cpcsv\Ta_CP_data.csvTemperature: K,Heat capacity at constant pressure Cp: J/K/mol,Uncertainty,Pressure,Ref Temp,Data Set ID,State,Representation,Method,Description,Purity,Purity Units,Year
80.0,17.4,0.087,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
85.0,18.11,0.09055,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
90.0,18.74,0.0937,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
95.0,19.33,0.09665,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
100.0,19.87,0.09935,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
105.0,20.37,0.10185,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
110.0,20.83,0.10415,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
115.0,21.25,0.10625,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
120.0,21.67,0.10835,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
125.0,22.05,0.11025,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
130.0,22.42,0.1121,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
135.0,22.76,0.1138,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
140.0,23.09,0.11545,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
145.0,23.38,0.1169,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
150.0,23.68,0.1184,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
155.0,24.01,0.12005,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
160.0,24.35,0.12175,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
165.0,24.68,0.1234,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
170.0,25.02,0.1251,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
175.0,25.35,0.12675,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
180.0,25.64,0.1282,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
185.0,25.98,0.1299,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
190.0,26.35,0.13175,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
195.0,26.73,0.13365,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
200.0,27.11,0.13555,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
205.0,27.48,0.1374,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
210.0,27.9,0.1395,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
215.0,28.28,0.1414,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
220.0,28.7,0.1435,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
225.0,29.12,0.1456,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
230.0,29.45,0.14725,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
235.0,29.83,0.14915,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
240.0,30.2,0.151,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
245.0,30.54,0.1527,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
250.0,30.91,0.15455,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
255.0,31.29,0.15645,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
260.0,31.63,0.15815,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
265.0,31.96,0.1598,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
270.0,32.3,0.1615,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
275.0,32.55,0.16275,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
280.0,32.21,0.16105,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
285.0,31.75,0.15875,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
290.0,31.29,0.15645,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
295.0,30.83,0.15415,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
300.0,30.37,0.15185,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
310.0,29.79,0.14895,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
320.0,29.7,0.1485,None kPa,N/A,5358,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
74.92,16.874,0.08437,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
123.55,21.876,0.10938,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
163.79,24.606,0.12303,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
194.75,26.899,0.134495,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
204.1,27.398,0.13699,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
214.72,28.31,0.14155,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
224.98,29.091,0.145455,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
228.46,29.455,0.147275,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
232.86,29.719,0.148595,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
235.3,29.932,0.14966,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
244.83,30.491,0.152455,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
255.27,31.443,0.157215,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
265.35,32.033,0.160165,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
270.3,32.247,0.161235,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
274.82,32.522,0.16261,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
279.71,32.253,0.161265,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
284.73,32.044,0.16022,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
285.28,31.582,0.15791,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
289.5,31.332,0.15666,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
294.09,30.741,0.153705,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
298.99,30.694,0.15347,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
302.9,30.263,0.151315,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
306.64,29.813,0.149065,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
310.61,29.553,0.147765,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
314.58,29.898,0.14949,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
322.65,29.792,0.14896,None kPa,N/A,5359,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.85 weight % (total),stated by supplier,powder",99.85,Weight %,1940
1.396,0.00322168,0.000161084,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.432,0.00359824,0.000179912,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.467,0.00389112,0.000194556,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.502,0.00401664,0.000200832,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.621,0.00531368,0.000265684,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.671,0.00665256,0.000332628,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.717,0.00757304,0.000378652,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.712,0.00736384,0.000368192,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.783,0.00786592,0.000393296,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.891,0.0085772,0.00042886,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.971,0.0101671,0.000508356,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.046,0.0123428,0.00061714,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.182,0.0141838,0.000709188,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.237,0.0152298,0.000761488,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.342,0.0185351,0.000926756,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.406,0.0204179,0.0010209,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.746,0.0253969,0.00126984,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.039,0.0341833,0.00170916,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.652,0.05753,0.0028765,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.017,0.0437228,0.00218614,None kPa,N/A,5499,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.435,0.0447688,0.00223844,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.5,0.0454801,0.002274,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.575,0.0476139,0.0023807,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.634,0.0506264,0.00253132,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.798,0.0570279,0.0028514,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.849,0.0572371,0.00286186,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.031,0.0539736,0.00269868,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.14,0.0402919,0.0020146,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.213,0.0377815,0.00188908,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.252,0.0351038,0.00175519,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.213,0.0372376,0.00186188,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.234,0.0382836,0.00191418,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.96,0.0653541,0.0032677,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.024,0.0610864,0.00305432,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.213,0.0379489,0.00189744,None kPa,N/A,5500,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.247,0.0382418,0.00191209,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.32,0.0392878,0.00196439,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.375,0.0424258,0.00212129,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.427,0.0451035,0.00225518,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.48,0.044727,0.00223635,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.675,0.0508774,0.00254387,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.78,0.0541828,0.00270914,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.906,0.0601241,0.0030062,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.941,0.0608354,0.00304177,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.98,0.0667766,0.00333883,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.007,0.0620487,0.00310244,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.086,0.0396643,0.00198322,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.114,0.0396643,0.00198322,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.163,0.0328026,0.00164013,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.194,0.0358569,0.00179284,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.244,0.0369447,0.00184724,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.27,0.0374886,0.00187443,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.278,0.0383673,0.00191836,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.303,0.0386183,0.00193092,None kPa,N/A,5501,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.264,0.00832616,0.000416308,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.346,0.00907928,0.000453964,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.426,0.00916296,0.000458148,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.662,0.0098324,0.00049162,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.76,0.00979056,0.000489528,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.58,0.0183259,0.000916296,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.796,0.011506,0.0005753,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.852,0.0113386,0.000566932,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.096,0.0130122,0.000650612,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.242,0.0148532,0.00074266,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.288,0.0156063,0.000780316,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.336,0.0152298,0.000761488,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.37,0.0153553,0.000767764,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.507,0.0169452,0.00084726,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.665,0.0174054,0.000870272,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.982,0.0210874,0.00105437,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.022,0.0208363,0.00104182,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.254,0.0231375,0.00115688,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.392,0.0231794,0.00115897,None kPa,N/A,5502,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.086,0.00414216,0.000207108,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.16,0.00389112,0.000194556,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.196,0.00414216,0.000207108,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.496,0.00523,0.0002615,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.62,0.00631784,0.000315892,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.694,0.007322,0.0003661,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.75,0.00786592,0.000393296,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.87,0.00970688,0.000485344,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.979,0.0114223,0.000571116,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.13,0.0144348,0.00072174,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.171,0.0158155,0.000790776,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.235,0.0170707,0.000853536,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.276,0.0187862,0.000939308,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.28,0.0412124,0.00206062,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
